"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "logOR_expert_elicitation_task", "variance_expert_elicitation_task", "Prior_qual_density", "Prior_qual_density_cumsum", "Prior_qual_density_CI", "p_Prior_qual", "Prior_qual_quantile_0.05", "Prior_qual_quantile_0.95", "Posterior_qual_only_mean", "Posterior_qual_only_variance", "Posterior_qual_only", "Posterior_qual_only_cumsum", "Posterior_qual_only_CI", "Posterior_qual_only_quantile_0.05", "Posterior_qual_only_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_QualplusQuant_mean", "posterior_QualplusQuant_variance", "Posterior_QualplusQuant", "Posterior_QualplusQuant_cumsum", "Posterior_QualplusQuant_CI", "p_Posterior_QualplusQuant", "Posterior_QualplusQuant_quantile_0.05", "Posterior_QualplusQuant_quantile_0.95", "posterior_All_mean", "posterior_All_variance", "posterior_All", "posterior_All_cumsum", "posterior_All_CI", "posterior_All_quantile_0.05", "posterior_All_quantile_0.95"
"Age", 0.01001001001001, -0.96996996996997, 9.1680524605979e-111, 0.433382295, 0.0189523150981809, 1.32202363806278e-110, "outside CI", -0.268064597507936, 9.08105866210244e-300, 9.1064867276368e-300, "outside CI", 0.0103709604467856, 0.24822695, 1.97998414371068e-06, 1.73095930404813e-05, "outside CI", 3.91780085986992e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 3.15585770347828e-10, 1.59425861718231e-09, "outside CI", 1.63540630795149e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 1.26734554902234e-23, 3.55307096260292e-23, "outside CI", 2.90016982877903e-23, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.011011011011011, -0.966966966966967, 2.97906711408085e-110, 0.433382295, 0.0189523150981809, 4.30109075214363e-110, "outside CI", -0.268064597507936, 3.17132122850579e-297, 3.18042771523342e-297, "outside CI", 0.0103709604467856, 0.24822695, 2.07672978163251e-06, 1.93863228221138e-05, "outside CI", 4.12059593266231e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 3.80620150411363e-10, 1.97487876759367e-09, "outside CI", 1.98252353777881e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 1.95149624379846e-23, 5.50456720640138e-23, "outside CI", 4.4853092724755e-23, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.012012012012012, -0.963963963963964, 9.65321479820006e-110, 0.433382295, 0.0189523150981809, 1.39543055503437e-109, "outside CI", -0.268064597507936, 1.08004127569233e-294, 1.08322170340756e-294, "outside CI", 0.0103709604467856, 0.24822695, 2.17788381594975e-06, 2.15642066380636e-05, "outside CI", 4.33328425437724e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 4.58593983776301e-10, 2.43347275136997e-09, "outside CI", 2.40095547800419e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 2.99919994600141e-23, 8.50376715240279e-23, "outside CI", 6.92364097589566e-23, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.013013013013013, -0.960960960960961, 3.11926403329941e-109, 0.433382295, 0.0189523150981809, 4.51469458833378e-109, "outside CI", -0.268064597507936, 3.58704509524053e-292, 3.59787731227461e-292, "outside CI", 0.0103709604467856, 0.24822695, 2.28363064417582e-06, 2.38478372822394e-05, "outside CI", 4.55631581762621e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 5.51984829737463e-10, 2.98545758110743e-09, "outside CI", 2.90484547212198e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 4.60053292924894e-23, 1.31043000816517e-22, "outside CI", 1.06671876711288e-22, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.014014014014014, -0.957957957957958, 1.00512665504131e-108, 0.433382295, 0.0189523150981809, 1.45659611387469e-108, "outside CI", -0.268064597507936, 1.1617954862703e-289, 1.16539336358258e-289, "outside CI", 0.0103709604467856, 0.24822695, 2.39416156600034e-06, 2.62419988482397e-05, "outside CI", 4.7901593976365e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 6.63724950769405e-10, 3.64918253187684e-09, "outside CI", 3.51103564314851e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 7.04329521140606e-23, 2.01475952930578e-22, "outside CI", 1.64035804520999e-22, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.015015015015015, -0.954954954954955, 3.22981708738869e-108, 0.433382295, 0.0189523150981809, 4.68641320126339e-108, "outside CI", -0.268064597507936, 3.66960144473812e-287, 3.68125537837395e-287, "outside CI", 0.0103709604467856, 0.24822695, 2.50967500372971e-06, 2.87516738519694e-05, "outside CI", 5.03530325343046e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 7.97280897085888e-10, 4.44646342896273e-09, "outside CI", 4.23956036783385e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 1.07623884704985e-22, 3.09099837635563e-22, "outside CI", 2.51768134448751e-22, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.016016016016016, -0.951951951951952, 1.03495996499168e-107, 0.433382295, 0.0189523150981809, 1.50360128511802e-107, "outside CI", -0.268064597507936, 1.13032797502828e-284, 1.13400923040665e-284, "outside CI", 0.0103709604467856, 0.24822695, 2.63037672807657e-06, 3.1382050580046e-05, "outside CI", 5.29225585131529e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 9.56746287539447e-10, 5.40320971650217e-09, "outside CI", 5.11422577380629e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 1.64136988241615e-22, 4.73236825877178e-22, "outside CI", 3.85688184337208e-22, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.017017017017017, -0.948948948948949, 3.30717866835207e-107, 0.433382295, 0.0189523150981809, 4.81077995347009e-107, "outside CI", -0.268064597507936, 3.39536462360554e-282, 3.4067047159096e-282, "outside CI", 0.0103709604467856, 0.24822695, 2.75648008935428e-06, 3.41385306694003e-05, "outside CI", 5.56154661122102e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 1.14694984125093e-09, 6.5501595577531e-09, "outside CI", 6.16328945999404e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 2.49844205019964e-22, 7.23081030897142e-22, "outside CI", 5.89719438146193e-22, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.018018018018018, -0.945945945945946, 1.05385352042393e-106, 0.433382295, 0.0189523150981809, 1.53493151577094e-106, "outside CI", -0.268064597507936, 9.94637267352025e-280, 9.98043972067935e-280, "outside CI", 0.0103709604467856, 0.24822695, 2.88820625412913e-06, 3.70267369235294e-05, "outside CI", 5.84372667643e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 1.37358101073873e-09, 7.92374056849183e-09, "outside CI", 7.42025684018811e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 3.79574584458062e-22, 1.1026556153552e-21, "outside CI", 8.99970267456145e-22, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.019019019019019, -0.942942942942943, 3.34881632573932e-106, 0.433382295, 0.0189523150981809, 4.88374784151026e-106, "outside CI", -0.268064597507936, 2.84144595751665e-277, 2.85142639723733e-277, "outside CI", 0.0103709604467856, 0.24822695, 3.02578444738016e-06, 4.00525213709096e-05, "outside CI", 6.13936970724581e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 1.64333590251604e-09, 9.56707647100787e-09, "outside CI", 8.92481302456442e-09, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 5.7555919157034e-22, 1.67821480692555e-21, "outside CI", 1.37083304533266e-21, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.02002002002002, -0.93993993993994, 1.06118448260493e-105, 0.433382295, 0.0189523150981809, 1.54955926675596e-105, "outside CI", -0.268064597507936, 7.91608480900333e-275, 7.9445990729757e-275, "outside CI", 0.0103709604467856, 0.24822695, 3.16945220021285e-06, 4.32219735711224e-05, "outside CI", 6.44907269915515e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 1.96408654959224e-09, 1.15311630206001e-08, "outside CI", 1.0723912025386e-08, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 8.71059630430581e-22, 2.54927443735613e-21, "outside CI", 2.08408164313407e-21, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.021021021021021, -0.936936936936937, 3.35335041575327e-105, 0.433382295, 0.0189523150981809, 4.90290968250923e-105, "outside CI", -0.268064597507936, 2.15069012599138e-272, 2.15863472506435e-272, "outside CI", 0.0103709604467856, 0.24822695, 3.31945560316944e-06, 4.65414291742919e-05, "outside CI", 6.77345682603986e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 2.34507702691188e-09, 1.3876240047512e-08, "outside CI", 1.28730483466128e-08, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 1.31574219829803e-21, 3.86501663565415e-21, "outside CI", 3.16241403068941e-21, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.022022022022022, -0.933933933933934, 1.05670915716053e-104, 0.433382295, 0.0189523150981809, 1.54700012541145e-104, "outside CI", -0.268064597507936, 5.69825144110517e-270, 5.71983778835582e-270, "outside CI", 0.0103709604467856, 0.24822695, 3.47604956517478e-06, 5.00174787394667e-05, "outside CI", 7.11316830900089e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 2.79715038079001e-09, 1.6673390428302e-08, "outside CI", 1.54377397435102e-08, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 1.98362121529388e-21, 5.84863785094804e-21, "outside CI", 4.78957129332806e-21, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.023023023023023, -0.930930930930931, 3.32063000981794e-104, 0.433382295, 0.0189523150981809, 4.86763013522939e-104, "outside CI", -0.268064597507936, 1.47231840711145e-267, 1.4780382448998e-267, "outside CI", 0.0103709604467856, 0.24822695, 3.63949807815263e-06, 5.36569768176193e-05, "outside CI", 7.46887931135958e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 3.33301088260649e-09, 2.00064013109085e-08, "outside CI", 1.84952541738257e-08, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 2.98477576388048e-21, 8.83341361482852e-21, "outside CI", 7.24016641877543e-21, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.024024024024024, -0.927927927927928, 1.04057644559638e-103, 0.433382295, 0.0189523150981809, 1.52733945911932e-103, "outside CI", -0.268064597507936, 3.70986613796181e-265, 3.72464652041081e-265, "outside CI", 0.0103709604467856, 0.24822695, 3.81007448734285e-06, 5.74670513049621e-05, "outside CI", 7.8412888604047e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 0, 0, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 3.96752672163466e-09, 2.39739280325431e-08, "outside CI", 2.21366187689426e-08, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 4.48259702757139e-21, 1.33160106423999e-20, "outside CI", 1.09238198046672e-20, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.025025025025025, -0.924924924924925, 3.25174123700218e-103, 0.433382295, 0.0189523150981809, 4.7790806961215e-103, "outside CI", -0.268064597507936, 9.11614243013306e-263, 9.15338889533716e-263, "outside CI", 0.0103709604467856, 0.24822695, 3.98806176734559e-06, 6.14551130723077e-05, "outside CI", 8.23112379645666e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 1.58101006669199e-322, 1.58101006669199e-322, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 4.71807892862627e-09, 2.86920069611694e-08, "outside CI", 2.64689541003726e-08, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 6.71912486855698e-21, 2.00351355109569e-20, "outside CI", 1.64503316894424e-20, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.026026026026026, -0.921921921921922, 1.01331961882317e-102, 0.433382295, 0.0189523150981809, 1.49122768843532e-102, "outside CI", -0.268064597507936, 2.18454165090548e-260, 2.19369503980082e-260, "outside CI", 0.0103709604467856, 0.24822695, 4.17375280391372e-06, 6.56288658762214e-05, "outside CI", 8.63913974982293e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 1.08175673156941e-319, 1.0833377416361e-319, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 5.6049630778844e-09, 3.42969700390538e-08, "outside CI", 3.16181831796907e-08, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 1.00521914067421e-20, 3.0087326917699e-20, "outside CI", 2.4725724447901e-20, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
"Age", 0.027027027027027, -0.918918918918919, 3.14894741711903e-102, 0.433382295, 0.0189523150981809, 4.64017510555435e-102, "outside CI", -0.268064597507936, 5.1051196112363e-258, 5.1270565616343e-258, "outside CI", 0.0103709604467856, 0.24822695, 4.36745068150972e-06, 6.99963165577312e-05, "outside CI", 9.0661221462201e-05, -0.397926038567816, 0.418667959461387, -0.248313819216977, 0.0176079358947695, 7.26701889907702e-317, 7.27785227649338e-317, "outside CI", -0.277276296436617, -0.219351341997336, -0.410280838888763, 0.094583708843773, 6.65185115878466e-09, 4.09488211978385e-08, "outside CI", 3.77321715917671e-08, -0.565857195430965, -0.254704482346561, -0.294220248920076, 0.0684874433168584, 1.50097621754468e-20, 4.50970890931458e-20, "outside CI", 3.70934909813525e-20, -0.406872068460444, -0.181568429379708, -0.27373375941033, 0.0148444555375928, 0, 0, "outside CI", -0.298150715941459, -0.249316802879201
